	ActionName	ParentTaskId	TaskId	TaskCode	IsCreatedTask	Name	StartDateTime	FinishDateTime	*LCPL Text Generic UDF 01	*LCPL Text Generic UDF 12	~ SRA MaxDuration	~ SRA MinDuration	~SRA MaxDuration	~SRA MinDuration	~SRA Wet Weather	Comment	Comments	LPS-END-Postion	LPS-SHAPE-Code	LPS-START-Position	MSP Activity ID	Production	Quantity	Responsible	Stage	TC - Finish CH	TC - Shape Code	TC - Start CH	Text8	Turbo Chart - Shape Code	Unit of Measure	V1982 - APAM_Family	V1982 - APAM_Level	V1982 - APAM_Location	V1982 - APAM_Workset	V1982 - Car Parks	V1982 - Level	V1982 - Plant	V1982 - PROGRAM	V1982 Phase	V1982x Sub-Discipline (not used)	V1982x Work Area (not used)	VBU Production	VBU Production Measure	VBU Quantity	VBU Quantity Measure	zText_01
	None	3560563	16413519	CON.SP1.4573	False	L3DO - Fit off Electrical & Communications Services	20/03/2025 8:00 AM	27/03/2025 4:00 PM			11	9			V1962 - 5d PH						1997												C1_001_L03.0 Level 3	L03 Drop Off	APAM_IC_Fixtures				Main Program								L3DO-02
	None	3560563	16413514	CON.SP1.4576	False	L3DO - Install Omni Grip and Line Marking	28/03/2025 8:00 AM	8/04/2025 4:00 PM			11	9			V1962 - 5d PH						1975												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Pavements				Main Program								
	None	3560376	3560564		False	L3 Drop Off Carpark Configuration - Stage 2	9/04/2025 8:00 AM	30/05/2025 4:00 PM																																							
	None	3560564	16414289	CON.SP1.4579	False	L3DO - Install Precast Kerbs	9/04/2025 8:00 AM	12/04/2025 4:00 PM			11	9			V1962 - 5d PH						2004												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Pavements				Main Program								
	None	3560564	16414290	CON.SP1.4582	False	L3DO - Install Planter Boxes	9/04/2025 8:00 AM	29/04/2025 4:00 PM			11	9			V1962 - 5d PH						2005												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Furniture				Main Program								
	None	3560564	16414291	CON.SP1.4585	False	L3DO - Install Steel Canopies	14/04/2025 8:00 AM	6/05/2025 4:00 PM			11	9			V1962 - 5d PH						2006												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Steelwork				Main Program								L3DO-01
	None	3560564	16414292	CON.SP1.4588	False	L3DO - Install Floor Finishes (Concrete Pavers)	14/04/2025 8:00 AM	6/05/2025 4:00 PM			11	9			V1962 - 5d PH						2007												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Pavements				Main Program								L3DO-03
	None	3560564	16414295	CON.SP1.4591	False	L3DO - Install Traffic Crash barriers	14/04/2025 8:00 AM	6/05/2025 4:00 PM			11	9			V1962 - 5d PH						2010												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Furniture				Main Program								
	None	3560564	16414293	CON.SP1.4594	False	L3DO - Install Directional Tactile's	7/05/2025 8:00 AM	8/05/2025 4:00 PM			11	9			V1962 - 5d PH						2008												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Pavements				Main Program								
	None	3560564	16414297	CON.SP1.4597	False	L3DO - Install Wayfinding Signs	7/05/2025 8:00 AM	8/05/2025 4:00 PM			11	9			V1962 - 5d PH						2012												C1_001_L03.0 Level 3	L03 Drop Off	APAM_AR_Signage				Main Program								
	None	3560564	16414298	CON.SP1.4600	False	L3DO - Install Fire Hose Reel & Connections	7/05/2025 8:00 AM	10/05/2025 4:00 PM			11	9			V1962 - 5d PH						2015												C1_001_L03.0 Level 3	L03 Drop Off	APAM_FI_Wet_Equipment				Main Program								
	None	3560564	16414300	CON.SP1.4603	False	L3DO - Rough in Electrical & Communications Services	7/05/2025 8:00 AM	10/05/2025 4:00 PM			11	9			V1962 - 5d PH						2016												C1_001_L03.0 Level 3	L03 Drop Off	APAM_EL_Containment				Main Program								
	None	3560564	16414294	CON.SP1.4606	False	L3DO - Install Metalwork (Balustrades,Bollards, Bins & Benches)	9/05/2025 8:00 AM	14/05/2025 4:00 PM			11	9			V1962 - 5d PH						2009												C1_001_L03.0 Level 3	L03 Drop Off	APAM_AR_FF&E				Main Program								
	None	3560564	16414299	CON.SP1.4609	False	L3DO - Install Smart Carte Trolley Pick Up	9/05/2025 8:00 AM	13/05/2025 4:00 PM			11	9			V1962 - 5d PH						2013												C1_001_L03.0 Level 3	L03 Drop Off	APAM_AR_FF&E				Main Program								
	None	3560564	16414301	CON.SP1.4612	False	L3DO - Fit off Electrical & Comms Services	12/05/2025 8:00 AM	16/05/2025 4:00 PM			11	9			V1962 - 5d PH						2014												C1_001_L03.0 Level 3	L03 Drop Off	APAM_IC_Fixtures				Main Program								L3DO-02
	None	3560564	16414296	CON.SP1.4615	False	L3DO - Install Omni Grip and Line Marking	20/05/2025 8:00 AM	30/05/2025 4:00 PM			11	9			V1962 - 5d PH						1977												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Pavements				Main Program								
	None	3560376	3560565		False	L3 Drop Off Carpark Configuration - Stage 3	2/06/2025 8:00 AM	17/07/2025 4:00 PM																																							
	None	3560565	16414302	CON.SP1.4618	False	L3DO - Install Precast Kerbs	2/06/2025 8:00 AM	5/06/2025 4:00 PM			11	9			V1962 - 5d PH						2018												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Pavements				Main Program								
	None	3560565	16414303	CON.SP1.4621	False	L3DO - Install Planter Boxes	2/06/2025 8:00 AM	16/06/2025 4:00 PM			11	9			V1962 - 5d PH						2019												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Furniture				Main Program								
	None	3560565	16414304	CON.SP1.4624	False	L3DO - Install Steel Canopies	6/06/2025 8:00 AM	20/06/2025 4:00 PM			11	9			V1962 - 5d PH						2020												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Steelwork				Main Program								L3DO-01
	None	3560565	16414305	CON.SP1.4627	False	L3DO - Install Floor Finishes (Concrete Pavers)	6/06/2025 8:00 AM	20/06/2025 4:00 PM			11	9			V1962 - 5d PH						2021												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Pavements				Main Program								L3DO-03
	None	3560565	16414308	CON.SP1.4630	False	L3DO - Install Traffic Crash barriers	6/06/2025 8:00 AM	20/06/2025 4:00 PM			11	9			V1962 - 5d PH						2024												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Furniture				Main Program								
	None	3560565	16414306	CON.SP1.4633	False	L3DO - Install Directional Tactile's	24/06/2025 8:00 AM	25/06/2025 4:00 PM			11	9			V1962 - 5d PH						2022												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Pavements				Main Program								
	None	3560565	16414310	CON.SP1.4636	False	L3DO - Install Wayfinding Signs	24/06/2025 8:00 AM	25/06/2025 4:00 PM			11	9			V1962 - 5d PH						2025												C1_001_L03.0 Level 3	L03 Drop Off	APAM_AR_Signage				Main Program								
	None	3560565	16414311	CON.SP1.4639	False	L3DO - Install Fire Hose Reel & Connections	24/06/2025 8:00 AM	27/06/2025 4:00 PM			11	9			V1962 - 5d PH						2028												C1_001_L03.0 Level 3	L03 Drop Off	APAM_FI_Wet_Equipment				Main Program								
	None	3560565	16414313	CON.SP1.4642	False	L3DO - Rough in Electrical & Comms Services	24/06/2025 8:00 AM	27/06/2025 4:00 PM			11	9			V1962 - 5d PH						2030												C1_001_L03.0 Level 3	L03 Drop Off	APAM_EL_Containment				Main Program								
	None	3560565	16414307	CON.SP1.4645	False	L3DO - Install Metalwork (Balustrades,Bollards, Bins & Benches)	26/06/2025 8:00 AM	1/07/2025 4:00 PM			11	9			V1962 - 5d PH						2023												C1_001_L03.0 Level 3	L03 Drop Off	APAM_AR_FF&E				Main Program								
	None	3560565	16414312	CON.SP1.4648	False	L3DO - Install Smart Carte Trolley Pick Up	26/06/2025 8:00 AM	30/06/2025 4:00 PM			11	9			V1962 - 5d PH						2026												C1_001_L03.0 Level 3	L03 Drop Off	APAM_AR_FF&E				Main Program								
	None	3560565	16414314	CON.SP1.4651	False	L3DO - Fit off Electrical & Communications Services	28/06/2025 8:00 AM	3/07/2025 4:00 PM			11	9			V1962 - 5d PH						2027												C1_001_L03.0 Level 3	L03 Drop Off	APAM_IC_Fixtures				Main Program								L3DO-02
	None	3560565	16414309	CON.SP1.4654	False	L3DO - Install Omni Grip and Line Marking	4/07/2025 8:00 AM	17/07/2025 4:00 PM			11	9			V1962 - 5d PH						1980												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Pavements				Main Program								
	None	3560376	3560566		False	L3 Drop Off Carpark Configuration - Stage 4	18/07/2025 8:00 AM	3/09/2025 4:00 PM																																							
	None	3560566	16414315	CON.SP1.4657	False	L3DO - Install Precast Kerbs	18/07/2025 8:00 AM	24/07/2025 4:00 PM			11	9			V1962 - 5d PH						2032												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Pavements				Main Program								
	None	3560566	16414316	CON.SP1.4660	False	L3DO - Install Planter Boxes	18/07/2025 8:00 AM	31/07/2025 4:00 PM			11	9			V1962 - 5d PH						2033												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Furniture				Main Program								
	None	3560566	16414317	CON.SP1.4663	False	L3DO - Install Steel Canopies	25/07/2025 8:00 AM	7/08/2025 4:00 PM			11	9			V1962 - 5d PH						2034												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Steelwork				Main Program								L3DO-01
	None	3560566	16414318	CON.SP1.4666	False	L3DO - Install Floor Finishes (Concrete Pavers)	25/07/2025 8:00 AM	7/08/2025 4:00 PM			11	9			V1962 - 5d PH						2035												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Pavements				Main Program								L3DO-03
	None	3560566	16414321	CON.SP1.4669	False	L3DO - Install Traffic Crash barriers	25/07/2025 8:00 AM	7/08/2025 4:00 PM			11	9			V1962 - 5d PH						2038												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Furniture				Main Program								
	None	3560566	16414319	CON.SP1.4672	False	L3DO - Install Directional Tactile's	8/08/2025 8:00 AM	9/08/2025 4:00 PM			11	9			V1962 - 5d PH						2036												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Pavements				Main Program								
	None	3560566	16414323	CON.SP1.4675	False	L3DO - Install Wayfinding Signs	8/08/2025 8:00 AM	9/08/2025 4:00 PM			11	9			V1962 - 5d PH						2041												C1_001_L03.0 Level 3	L03 Drop Off	APAM_AR_Signage				Main Program								
	None	3560566	16414324	CON.SP1.4678	False	L3DO - Install Fire Hose Reel & Connections	8/08/2025 8:00 AM	12/08/2025 4:00 PM			11	9			V1962 - 5d PH						2040												C1_001_L03.0 Level 3	L03 Drop Off	APAM_FI_Wet_Equipment				Main Program								
	None	3560566	16414326	CON.SP1.4681	False	L3DO - Rough in Electrical & Communications Services	8/08/2025 8:00 AM	12/08/2025 4:00 PM			11	9			V1962 - 5d PH						2044												C1_001_L03.0 Level 3	L03 Drop Off	APAM_EL_Containment				Main Program								
	None	3560566	16414320	CON.SP1.4684	False	L3DO - Install Metalwork (Balustrades,Bollards, Bins & Benches)	11/08/2025 8:00 AM	15/08/2025 4:00 PM			11	9			V1962 - 5d PH						2037												C1_001_L03.0 Level 3	L03 Drop Off	APAM_AR_FF&E				Main Program								
	None	3560566	16414325	CON.SP1.4687	False	L3DO - Install Smart Carte Trolley Pick Up	11/08/2025 8:00 AM	14/08/2025 4:00 PM			11	9			V1962 - 5d PH						2042												C1_001_L03.0 Level 3	L03 Drop Off	APAM_AR_FF&E				Main Program								
	None	3560566	16414327	CON.SP1.4690	False	L3DO - Fit off Electrical & Comms Services	13/08/2025 8:00 AM	20/08/2025 4:00 PM			11	9			V1962 - 5d PH						2043												C1_001_L03.0 Level 3	L03 Drop Off	APAM_IC_Fixtures				Main Program								L3DO-02
	None	3560566	16414322	CON.SP1.4693	False	L3DO - Install Omni Grip and Line Marking	21/08/2025 8:00 AM	3/09/2025 4:00 PM			11	9			V1962 - 5d PH						1984												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Pavements				Main Program								
	None	3560376	3560731		False	Commissioning	4/09/2025 8:00 AM	12/09/2025 4:00 PM																																							
	None	3560731	16414572	CON.SP1.4696	False	L3DO - Testing of Services for Level 3 Drop off (Final Commissioning pending New Entry/ Exit Ramp Completion)	4/09/2025 8:00 AM	12/09/2025 4:00 PM			11	9			V1962 - 5d PH						1987																		Main Program								
	None	3560373	3560375		False	Architectural Upgrade Existing Lifts & Lobbies (inc  Amenities)	14/01/2025 8:00 AM	26/06/2025 4:00 PM																																							
	None	3560375	3560496		False	Key Dates & Summary	14/01/2025 8:00 AM	26/06/2025 4:00 PM																																							
	None	3560496	16413293	CON.SP1.4700	False	UELA - Upgrade Existing Lifts Architectural: Start	14/01/2025 8:00 AM	14/01/2025 8:00 AM			11	9			V1962 - 5d PH						986																		Main Program	Construction							
	None	3560496	16413295	CON.SP1.4705	False	(LOE) UELA - Upgrade Existing Lifts Architectural: Overall Duration	14/01/2025 8:00 AM	26/06/2025 4:00 PM			11	9			V1962 - 5d PH						2053																		Main Program	Construction							
	None	3560496	16413294	CON.SP1.4710	False	UELA - Upgrade Existing Lifts Architectural: Finish	7/06/2025 4:00 PM	7/06/2025 4:00 PM			11	9			V1962 - 5d PH						2048																		Main Program	Construction							
	None	3560496	16414260	CON.SP1.4715	False	UELA - Upgrade Existing Lifts Architectural: Contractor Risk Allowance (10%)	9/06/2025 8:00 AM	26/06/2025 4:00 PM			11	9			V1962 - 5d PH		1/12/23: Reduce to zero, was 11 days				2054																		Main Program	Construction							
	None	3560496	16414259	CON.SP1.4720	False	UELA - Upgrade Existing Lifts Architectural:: Net Finish	26/06/2025 4:00 PM	26/06/2025 4:00 PM			11	9			V1962 - 5d PH						951																		Main Program	Construction							
	None	3560375	3560749		False	Level 2 - Lift Lobbies	14/01/2025 8:00 AM	12/03/2025 4:00 PM																																							
	None	3560749	3560752		False	Level 2 East Lobby  (Lobby 1)	14/01/2025 8:00 AM	11/02/2025 4:00 PM																																							
	None	3560752	3560753		False	Main Lobby	14/01/2025 8:00 AM	11/02/2025 4:00 PM																																							
	None	3560753	16414668	CON.SP1.4725	False	UELA - Erect Hoarding & Set Up Site	14/01/2025 8:00 AM	14/01/2025 4:00 PM			11	9			V1962 - 5d PH						2058		1										C1_001_L02.0 Level 2	L02 Carpark Existing Lift Lobby	Work Areas - Set-up Barriers & Hoarding				Main Program								
	None	3560753	16414673	CON.SP1.4730	False	UELA - Demolition Works	15/01/2025 8:00 AM	15/01/2025 4:00 PM			11	9			V1962 - 5d PH						2060		1										C1_001_L02.0 Level 2	L02 Carpark Existing Lift Lobby	xxx  Demo				Main Program								
	None	3560753	16414669	CON.SP1.4735	False	UELA - Place Floor Tiles in Main Lobby	16/01/2025 8:00 AM	23/01/2025 4:00 PM	CAL15		11	9			V1962 - 5d PH						2059	20	133								M2		C1_001_L02.0 Level 2	L02 Carpark Existing Lift Lobby	APAM_AR_Fit_Out				Main Program								
	None	3560753	16414671	CON.SP1.4740	False	UELA - Upgrade Lift Facade	24/01/2025 8:00 AM	30/01/2025 4:00 PM			11	9			V1962 - 5d PH						2062												C1_001_L02.0 Level 2	L02 Carpark Existing Lift Lobby	xxx  Facade & Glazing				Main Program								
	None	3560753	16414670	CON.SP1.4745	False	UELA - Install Metal Work - Bumprail	31/01/2025 8:00 AM	3/02/2025 4:00 PM			11	9			V1962 - 5d PH						2061												C1_001_L02.0 Level 2	L02 Carpark Existing Lift Lobby	APAM_ST_Railing				Main Program								
	None	3560753	16414672	CON.SP1.4750	False	UELA - Paint & Finishes Lobby	4/02/2025 8:00 AM	7/02/2025 4:00 PM			11	9			V1962 - 5d PH						2063												C1_001_L02.0 Level 2	L02 Carpark Existing Lift Lobby	APAM_AR_Fit_Out				Main Program								
	None	3560753	16414674	CON.SP1.4755	False	UELA - Remove Hoarding & Handback	11/02/2025 8:00 AM	11/02/2025 4:00 PM			11	9			V1962 - 5d PH						2064		1										C1_001_L02.0 Level 2	L02 Carpark Existing Lift Lobby	Work Areas - Set-up Barriers & Hoarding				Main Program								
	None	3560749	3560750		False	Level 2 West Lobby  (Lobby 3)	12/02/2025 8:00 AM	12/03/2025 4:00 PM																																							
	None	3560750	3560751		False	Main Lobby	12/02/2025 8:00 AM	12/03/2025 4:00 PM																																							
	None	3560751	16414662	CON.SP1.4760	False	UELA - Erect Hoarding & Set Up Site	12/02/2025 8:00 AM	12/02/2025 4:00 PM			11	9			V1962 - 5d PH						2068		1										C1_001_L02.0 Level 2	L02 Carpark Existing Lift Lobby	Work Areas - Set-up Barriers & Hoarding				Main Program								
	None	3560751	16414667	CON.SP1.4765	False	UELA - Demolition Works	13/02/2025 8:00 AM	13/02/2025 4:00 PM			11	9			V1962 - 5d PH						2070		1										C1_001_L02.0 Level 2	L02 Carpark Existing Lift Lobby	xxx  Demo				Main Program								
	None	3560751	16414663	CON.SP1.4770	False	UELA - Place Floor Tiles in Main Lobby	14/02/2025 8:00 AM	21/02/2025 4:00 PM	CAL15		11	9			V1962 - 5d PH						2069	20	133								M2		C1_001_L02.0 Level 2	L02 Carpark Existing Lift Lobby	APAM_AR_Fit_Out				Main Program								
	None	3560751	16414665	CON.SP1.4775	False	UELA - Upgrade Lift Facade	25/02/2025 8:00 AM	27/02/2025 4:00 PM			11	9			V1962 - 5d PH						2072												C1_001_L02.0 Level 2	L02 Carpark Existing Lift Lobby	xxx  Facade & Glazing				Main Program								
	None	3560751	16414664	CON.SP1.4780	False	UELA - Install Metal Work - Bumprail	28/02/2025 8:00 AM	3/03/2025 4:00 PM			11	9			V1962 - 5d PH						2071												C1_001_L02.0 Level 2	L02 Carpark Existing Lift Lobby	APAM_ST_Railing				Main Program								
	None	3560751	16414666	CON.SP1.4785	False	UELA - Paint & Finishes Lobby	4/03/2025 8:00 AM	7/03/2025 4:00 PM			11	9			V1962 - 5d PH						2073												C1_001_L02.0 Level 2	L02 Carpark Existing Lift Lobby	APAM_AR_Fit_Out				Main Program								
	None	3560751	16414675	CON.SP1.4790	False	UELA - Remove Hoarding & Handback	12/03/2025 8:00 AM	12/03/2025 4:00 PM			11	9			V1962 - 5d PH						2074		1										C1_001_L02.0 Level 2	L02 Carpark Existing Lift Lobby	Work Areas - Set-up Barriers & Hoarding				Main Program								
	None	3560375	3560736		False	Ground Floor - Lift Lobbies	13/03/2025 8:00 AM	7/06/2025 4:00 PM																																							
	None	3560736	3560737		False	Ground West Lobby	13/03/2025 8:00 AM	28/04/2025 4:00 PM																																							
	None	3560737	3560738		False	New Amenities	13/03/2025 8:00 AM	28/04/2025 4:00 PM																																							
	None	3560738	16414606	CON.SP1.4795	False	UELA - Erect Hoarding & Set Up Site	13/03/2025 8:00 AM	13/03/2025 4:00 PM			11	9			V1962 - 5d PH						2079		1										C1_001_L00.0 Ground Level	GF Carpark Existing Lift Lobby	Work Areas - Set-up Barriers & Hoarding				Main Program								
	None	3560738	16414607	CON.SP1.4800	False	UELA - Demolish Exiting Amenities	14/03/2025 8:00 AM	17/03/2025 4:00 PM			11	9			V1962 - 5d PH						2080		1								Item		C1_001_L00.0 Ground Level	GF Carpark Existing Lift Lobby	xxx  Demo				Main Program								
	None	3560738	16414608	CON.SP1.4805	False	UELA - Rough in Communication & Electrical  Services	18/03/2025 8:00 AM	25/03/2025 4:00 PM			11	9			V1962 - 5d PH						2081												C1_001_L00.0 Ground Level	GF Carpark Existing Lift Lobby	APAM_EL_Containment				Main Program								
	None	3560738	16414609	CON.SP1.4810	False	UELA - Rough in Fire Services	18/03/2025 8:00 AM	25/03/2025 4:00 PM			11	9			V1962 - 5d PH						2082												C1_001_L00.0 Ground Level	GF Carpark Existing Lift Lobby	APAM_FI_EWS_Equipment				Main Program								
	None	3560738	16414610	CON.SP1.4815	False	UELA - Rough in Plumbing Services	18/03/2025 8:00 AM	25/03/2025 4:00 PM			11	9			V1962 - 5d PH						2083												C1_001_L00.0 Ground Level	GF Carpark Existing Lift Lobby	APAM_HY_Water				Main Program								
	None	3560738	16414611	CON.SP1.4820	False	UELA - Frame & Plaster Walls in Amenties	26/03/2025 8:00 AM	5/04/2025 4:00 PM			11	9			V1962 - 5d PH						2084	0.5	8								Rooms per Day		C1_001_L00.0 Ground Level	GF Carpark Existing Lift Lobby	APAM_AR_Rooms				Main Program								
	None	3560738	16414612	CON.SP1.4825	False	UELA - Carpentry Fit Off	7/04/2025 8:00 AM	11/04/2025 4:00 PM			11	9			V1962 - 5d PH						2085		1										C1_001_L00.0 Ground Level	GF Carpark Existing Lift Lobby	APAM_AR_Fit_Out				Main Program								
	None	3560738	16414613	CON.SP1.4830	False	UELA - Fit off Communication & Electrical  Services	7/04/2025 8:00 AM	11/04/2025 4:00 PM			11	9			V1962 - 5d PH						2086		1										C1_001_L00.0 Ground Level	GF Carpark Existing Lift Lobby	APAM_IC_Fixtures				Main Program								
	None	3560738	16414614	CON.SP1.4835	False	UELA - Fit off Fire Services	7/04/2025 8:00 AM	11/04/2025 4:00 PM			11	9			V1962 - 5d PH						2087		1										C1_001_L00.0 Ground Level	GF Carpark Existing Lift Lobby	APAM_FI_EWS_Equipment				Main Program								
	None	3560738	16414615	CON.SP1.4840	False	UELA - Fit off Plumbing Services	7/04/2025 8:00 AM	11/04/2025 4:00 PM			11	9			V1962 - 5d PH						2088		1										C1_001_L00.0 Ground Level	GF Carpark Existing Lift Lobby	APAM_HY_Water				Main Program								
